latitude~longitude~searchTerm~resultsCount~radius~date
41.39587~-81.759224~gyms~2~5000~2023/30/30
41.39587~-81.759224~gyms~2~5000~2023/30/30
41.39587~-81.759224~gyms~2~5000~2023/30/30
41.41832777937478~-81.69935645292357~gyms~2~5000~2023/30/30
41.39587~-81.759224~gyms~10~5000~2023/30/30
41.39587~-81.759224~gyms~10~5000~2023/30/30
41.39587~-81.759224~gyms~10~5000~2023/30/30
41.41832777937478~-81.69933576587214~gyms~10~5000~2023/30/30
41.44078555874955~-81.63942682118741~gyms~10~5000~2023/30/30
41.46324333812433~-81.57949714240966~gyms~10~5000~2023/30/30
41.485701117499104~-81.51954670597189~gyms~10~5000~2023/30/30
41.39587~-81.759224~gyms~10~5000~2023/30/30
41.41832777937478~-81.69933576587214~gyms~10~5000~2023/30/30
41.44078555874955~-81.63942682118741~gyms~10~5000~2023/30/30
41.46324333812433~-81.57949714240966~gyms~10~5000~2023/30/30
41.485701117499104~-81.51954670597189~gyms~10~5000~2023/30/30
41.50815889687388~-81.45957548827622~gyms~10~5000~2023/30/30
41.530616676248655~-81.39958346569382~gyms~10~5000~2023/30/30
41.39587~-81.759224~gyms~10~5000~2023/30/30
41.41832777937478~-81.69933576587214~gyms~10~5000~2023/30/30
41.44078555874955~-81.63942682118741~gyms~10~5000~2023/30/30
41.46324333812433~-81.57949714240966~gyms~10~5000~2023/30/30
41.485701117499104~-81.51954670597189~gyms~10~5000~2023/30/30
41.50815889687388~-81.45957548827622~gyms~10~5000~2023/30/30
41.530616676248655~-81.39958346569382~gyms~10~5000~2023/30/30
41.55307445562343~-81.33957061456493~gyms~9~5000~2023/30/30
41.57553223499821~-81.27953691119868~gyms~1~5000~2023/30/30
41.59799001437298~-81.2194823318731~gyms~3~5000~2023/30/30
41.39587~-81.759224~gyms~10~5000~2023/2/2
41.41832777937478~-81.759224~gyms~10~5000~2023/2/2
41.44078555874955~-81.759224~gyms~10~5000~2023/2/2
41.46324333812433~-81.759224~gyms~10~5000~2023/2/2
41.485701117499104~-81.759224~gyms~10~5000~2023/2/2
41.50815889687388~-81.759224~gyms~10~5000~2023/2/2
41.530616676248655~-81.759224~gyms~1~5000~2023/2/2
41.39587~-81.759224~gyms~10~5000~2023/2/2
41.41832777937478~-81.759224~gyms~10~5000~2023/2/2
41.44078555874955~-81.759224~gyms~10~5000~2023/2/2
41.46324333812433~-81.759224~gyms~10~5000~2023/2/2
41.485701117499104~-81.759224~gyms~10~5000~2023/2/2
41.50815889687388~-81.759224~gyms~9~5000~2023/2/2
41.530616676248655~-81.759224~gyms~2~5000~2023/2/2
41.55307445562343~-81.759224~gyms~0~5000~2023/2/2
